1163630064212140032|1059426665003081728|2019-08-20 08:53:21|indonesia|jawa+barat|kota+bekasi|None|@fadlizon Gue dukung pindah ibu kota,,,ape lo ape lo
1163841709660225536|413756793|2019-08-20 22:54:21|indonesia|dki+jakarta|jakarta+pusat|above_35|Pindah ibukota, pindah warung kopi
1164422897735106560|280894343|2019-08-22 13:23:47|indonesia|kalimantan+tengah|seruyan|26_35|hmm hmm hmm... Cc: @infoPLK @infopky_ @seputaranPLK Sofyan Djalil Sebut Lokasi Ibu Kota Baru di Kalimantan Timu… https://t.co/Y0NDXvWI1m
1163637361978118144|954673071406825472|2019-08-20 09:22:21|indonesia|jawa+barat|kota+bekasi|18_25|@dikasibunga @batmansehun @tubirfess ya mgkn nanti pas ibukota pindah kondisi transpotasi di kalimantan akan lebi d… https://t.co/VKtkh2ViNJ
1163856264855605248|1153625459344547851|2019-08-20 23:52:11|indonesia|aceh|aceh+tamiang|None|Apa kata mereka tentang pemindahan Ibu Kota Indonesia?? bappenasri #Bappenas #IbuKotaBaru @ Medan, Indonesia https://t.co/gTXlfekgUh
1163839718485680129|29400602|2019-08-20 22:46:26|indonesia|kalimantan+timur|berau|26_35|Ini di ILC yg ditanya ttg pemindahan ibukota tuh kyknya ga paham kl maksudnya adalah pusat pemerintahan yg pindah. #kusut
1163787733937999873|744767576840953856|2019-08-20 19:19:52|indonesia|kalimantan+tengah|seruyan|None|Hmm guru les aku tiba tiba serius ngomong perpindahan ibu kota ke kalimantan
1163569085445074944|937471236870889472|2019-08-20 04:51:02|indonesia|jawa+timur|None|above_35|@aerandyse @IreneViena Baguslah tiap tahun pindah ibu kota, lucunya orang spanyol.
1163842341825736704|294663996|2019-08-20 22:56:52|indonesia|sulawesi+utara|kep.+siau+tagulandang+biaro|26_35|Nonton pak yayat menyampaikan masalah perlunya ibu kota pindah yg kontra cengar cengir 😛 #ILCPerlukahIbuKotaPindah
1163838832153731073|2531271308|2019-08-20 22:42:55|indonesia|kalimantan+selatan|banjar|26_35|Kalo ibu kota pindah karena padat penduduk &amp; banyak produksi sampah kenapa sampah malah impor? #ILCPerlukahIbuKotaPindah
